image_paths,cluster,dist
../images/DG_Split_jpg/pansharp_25268.JPG,9,390
../images/DG_Split_jpg/pansharp_2408.JPG,7,385
../images/DG_Split_jpg/pansharp_23394.JPG,22,327
../images/DG_Split_jpg/pansharp_26559.JPG,35,335
../images/DG_Split_jpg/pansharp_4734.JPG,7,348
../images/DG_Split_jpg/pansharp_203.JPG,14,412
../images/DG_Split_jpg/pansharp_8960.JPG,37,243
../images/DG_Split_jpg/pansharp_4522.JPG,39,219
../images/DG_Split_jpg/pansharp_23756.JPG,8,299
../images/DG_Split_jpg/pansharp_17361.JPG,28,445
../images/DG_Split_jpg/pansharp_26745.JPG,36,232
../images/DG_Split_jpg/pansharp_7175.JPG,29,276
../images/DG_Split_jpg/pansharp_16913.JPG,6,475
../images/DG_Split_jpg/pansharp_16762.JPG,38,250
../images/DG_Split_jpg/pansharp_13369.JPG,26,446
../images/DG_Split_jpg/pansharp_17865.JPG,39,359
../images/DG_Split_jpg/pansharp_5817.JPG,5,301
../images/DG_Split_jpg/pansharp_9178.JPG,9,334
../images/DG_Split_jpg/pansharp_1198.JPG,18,325
../images/DG_Split_jpg/pansharp_637.JPG,32,378
../images/DG_Split_jpg/pansharp_19859.JPG,4,281
../images/DG_Split_jpg/pansharp_20054.JPG,34,271
../images/DG_Split_jpg/pansharp_13585.JPG,0,390
../images/DG_Split_jpg/pansharp_21091.JPG,13,368
../images/DG_Split_jpg/pansharp_18730.JPG,33,327
../images/DG_Split_jpg/pansharp_1351.JPG,49,318
../images/DG_Split_jpg/pansharp_18656.JPG,0,262
../images/DG_Split_jpg/pansharp_3290.JPG,47,312
../images/DG_Split_jpg/pansharp_4307.JPG,42,252
../images/DG_Split_jpg/pansharp_26176.JPG,16,281
../images/DG_Split_jpg/pansharp_17121.JPG,27,341
../images/DG_Split_jpg/pansharp_7584.JPG,16,335
../images/DG_Split_jpg/pansharp_20323.JPG,49,286
../images/DG_Split_jpg/pansharp_10573.JPG,15,391
../images/DG_Split_jpg/pansharp_24658.JPG,41,395
../images/DG_Split_jpg/pansharp_18542.JPG,22,380
../images/DG_Split_jpg/pansharp_20976.JPG,44,308
../images/DG_Split_jpg/pansharp_16495.JPG,43,276
../images/DG_Split_jpg/pansharp_9117.JPG,30,359
../images/DG_Split_jpg/pansharp_21997.JPG,29,313
../images/DG_Split_jpg/pansharp_21461.JPG,46,214
../images/DG_Split_jpg/pansharp_23728.JPG,43,479
../images/DG_Split_jpg/pansharp_2227.JPG,9,360
../images/DG_Split_jpg/pansharp_5654.JPG,8,473
../images/DG_Split_jpg/pansharp_14636.JPG,9,276
../images/DG_Split_jpg/pansharp_13126.JPG,17,371
../images/DG_Split_jpg/pansharp_7025.JPG,34,320
../images/DG_Split_jpg/pansharp_16807.JPG,34,168
../images/DG_Split_jpg/pansharp_8723.JPG,18,433
../images/DG_Split_jpg/pansharp_12185.JPG,5,350
../images/DG_Split_jpg/pansharp_6902.JPG,5,323
../images/DG_Split_jpg/pansharp_16013.JPG,40,328
../images/DG_Split_jpg/pansharp_21715.JPG,42,19
../images/DG_Split_jpg/pansharp_28303.JPG,25,326
../images/DG_Split_jpg/pansharp_28502.JPG,42,252
../images/DG_Split_jpg/pansharp_25261.JPG,32,395
../images/DG_Split_jpg/pansharp_394.JPG,46,305
../images/DG_Split_jpg/pansharp_27010.JPG,35,296
../images/DG_Split_jpg/pansharp_16647.JPG,34,238
../images/DG_Split_jpg/pansharp_15860.JPG,46,201
../images/DG_Split_jpg/pansharp_7213.JPG,5,290
../images/DG_Split_jpg/pansharp_10528.JPG,8,327
../images/DG_Split_jpg/pansharp_10365.JPG,16,296
../images/DG_Split_jpg/pansharp_21567.JPG,8,316
../images/DG_Split_jpg/pansharp_28823.JPG,42,19
../images/DG_Split_jpg/pansharp_14979.JPG,25,453
../images/DG_Split_jpg/pansharp_4933.JPG,41,421
../images/DG_Split_jpg/pansharp_12793.JPG,41,494
../images/DG_Split_jpg/pansharp_9687.JPG,31,435
../images/DG_Split_jpg/pansharp_27030.JPG,32,447
../images/DG_Split_jpg/pansharp_19731.JPG,49,276
../images/DG_Split_jpg/pansharp_2274.JPG,46,345
../images/DG_Split_jpg/pansharp_20121.JPG,49,298
../images/DG_Split_jpg/pansharp_20640.JPG,23,249
../images/DG_Split_jpg/pansharp_24192.JPG,30,345
../images/DG_Split_jpg/pansharp_10799.JPG,16,441
../images/DG_Split_jpg/pansharp_3972.JPG,16,246
../images/DG_Split_jpg/pansharp_7903.JPG,5,220
../images/DG_Split_jpg/pansharp_24838.JPG,16,262
../images/DG_Split_jpg/pansharp_11885.JPG,17,379
../images/DG_Split_jpg/pansharp_23072.JPG,46,309
../images/DG_Split_jpg/pansharp_28417.JPG,16,293
../images/DG_Split_jpg/pansharp_27050.JPG,20,334
../images/DG_Split_jpg/pansharp_9904.JPG,11,427
../images/DG_Split_jpg/pansharp_27402.JPG,19,264
../images/DG_Split_jpg/pansharp_11774.JPG,39,288
../images/DG_Split_jpg/pansharp_2886.JPG,49,185
../images/DG_Split_jpg/pansharp_6268.JPG,30,409
../images/DG_Split_jpg/pansharp_881.JPG,12,328
../images/DG_Split_jpg/pansharp_24373.JPG,20,308
../images/DG_Split_jpg/pansharp_26744.JPG,46,252
../images/DG_Split_jpg/pansharp_4147.JPG,17,356
../images/DG_Split_jpg/pansharp_8610.JPG,32,399
../images/DG_Split_jpg/pansharp_4089.JPG,47,369
../images/DG_Split_jpg/pansharp_9024.JPG,24,233
../images/DG_Split_jpg/pansharp_28895.JPG,42,19
../images/DG_Split_jpg/pansharp_4735.JPG,20,296
../images/DG_Split_jpg/pansharp_20216.JPG,14,373
../images/DG_Split_jpg/pansharp_6634.JPG,42,19
../images/DG_Split_jpg/pansharp_3720.JPG,46,267
../images/DG_Split_jpg/pansharp_13263.JPG,45,213
../images/DG_Split_jpg/pansharp_7598.JPG,12,366
../images/DG_Split_jpg/pansharp_25133.JPG,43,326
../images/DG_Split_jpg/pansharp_21097.JPG,47,434
../images/DG_Split_jpg/pansharp_1154.JPG,27,360
../images/DG_Split_jpg/pansharp_17574.JPG,4,464
../images/DG_Split_jpg/pansharp_22157.JPG,14,418
../images/DG_Split_jpg/pansharp_1613.JPG,20,343
../images/DG_Split_jpg/pansharp_13322.JPG,11,351
../images/DG_Split_jpg/pansharp_28235.JPG,30,313
../images/DG_Split_jpg/pansharp_12527.JPG,8,366
../images/DG_Split_jpg/pansharp_9759.JPG,20,352
../images/DG_Split_jpg/pansharp_7762.JPG,0,386
../images/DG_Split_jpg/pansharp_19094.JPG,42,227
../images/DG_Split_jpg/pansharp_23686.JPG,5,401
../images/DG_Split_jpg/pansharp_19917.JPG,32,383
../images/DG_Split_jpg/pansharp_20391.JPG,39,241
../images/DG_Split_jpg/pansharp_28470.JPG,41,342
../images/DG_Split_jpg/pansharp_12045.JPG,45,284
../images/DG_Split_jpg/pansharp_22500.JPG,15,393
../images/DG_Split_jpg/pansharp_12065.JPG,41,326
../images/DG_Split_jpg/pansharp_10392.JPG,2,349
../images/DG_Split_jpg/pansharp_10236.JPG,47,321
../images/DG_Split_jpg/pansharp_420.JPG,32,324
../images/DG_Split_jpg/pansharp_9198.JPG,12,289
../images/DG_Split_jpg/pansharp_18795.JPG,13,408
../images/DG_Split_jpg/pansharp_15144.JPG,41,491
../images/DG_Split_jpg/pansharp_4120.JPG,23,285
../images/DG_Split_jpg/pansharp_18888.JPG,46,227
../images/DG_Split_jpg/pansharp_21460.JPG,46,273
../images/DG_Split_jpg/pansharp_3760.JPG,3,294
../images/DG_Split_jpg/pansharp_21692.JPG,15,222
../images/DG_Split_jpg/pansharp_23036.JPG,40,431
../images/DG_Split_jpg/pansharp_14817.JPG,30,252
../images/DG_Split_jpg/pansharp_26300.JPG,49,243
../images/DG_Split_jpg/pansharp_9381.JPG,9,274
../images/DG_Split_jpg/pansharp_4577.JPG,24,272
../images/DG_Split_jpg/pansharp_7281.JPG,11,383
../images/DG_Split_jpg/pansharp_20268.JPG,49,324
../images/DG_Split_jpg/pansharp_14473.JPG,42,19
../images/DG_Split_jpg/pansharp_24435.JPG,2,417
../images/DG_Split_jpg/pansharp_17373.JPG,26,544
../images/DG_Split_jpg/pansharp_19323.JPG,28,314
../images/DG_Split_jpg/pansharp_8666.JPG,3,417
../images/DG_Split_jpg/pansharp_25427.JPG,13,361
../images/DG_Split_jpg/pansharp_1194.JPG,23,262
../images/DG_Split_jpg/pansharp_24855.JPG,1,284
../images/DG_Split_jpg/pansharp_12902.JPG,35,313
../images/DG_Split_jpg/pansharp_19926.JPG,18,475
../images/DG_Split_jpg/pansharp_9942.JPG,47,376
../images/DG_Split_jpg/pansharp_4857.JPG,20,461
../images/DG_Split_jpg/pansharp_12493.JPG,40,501
../images/DG_Split_jpg/pansharp_6124.JPG,44,419
../images/DG_Split_jpg/pansharp_22679.JPG,5,326
../images/DG_Split_jpg/pansharp_25255.JPG,16,413
../images/DG_Split_jpg/pansharp_3024.JPG,7,224
../images/DG_Split_jpg/pansharp_355.JPG,44,312
../images/DG_Split_jpg/pansharp_12823.JPG,30,354
../images/DG_Split_jpg/pansharp_1886.JPG,18,512
../images/DG_Split_jpg/pansharp_19868.JPG,2,413
../images/DG_Split_jpg/pansharp_5175.JPG,22,419
../images/DG_Split_jpg/pansharp_15259.JPG,25,248
../images/DG_Split_jpg/pansharp_19793.JPG,2,524
../images/DG_Split_jpg/pansharp_24793.JPG,35,398
../images/DG_Split_jpg/pansharp_7241.JPG,45,259
../images/DG_Split_jpg/pansharp_28520.JPG,42,19
../images/DG_Split_jpg/pansharp_545.JPG,36,315
../images/DG_Split_jpg/pansharp_11299.JPG,44,240
../images/DG_Split_jpg/pansharp_21280.JPG,4,307
../images/DG_Split_jpg/pansharp_15688.JPG,42,19
../images/DG_Split_jpg/pansharp_10758.JPG,34,215
../images/DG_Split_jpg/pansharp_4549.JPG,14,354
../images/DG_Split_jpg/pansharp_17469.JPG,33,363
../images/DG_Split_jpg/pansharp_2841.JPG,40,404
../images/DG_Split_jpg/pansharp_5993.JPG,35,379
../images/DG_Split_jpg/pansharp_22934.JPG,3,376
../images/DG_Split_jpg/pansharp_13885.JPG,47,254
../images/DG_Split_jpg/pansharp_18235.JPG,0,346
../images/DG_Split_jpg/pansharp_3757.JPG,40,486
../images/DG_Split_jpg/pansharp_10771.JPG,27,299
../images/DG_Split_jpg/pansharp_21185.JPG,22,394
../images/DG_Split_jpg/pansharp_25312.JPG,35,334
../images/DG_Split_jpg/pansharp_13009.JPG,30,352
../images/DG_Split_jpg/pansharp_14892.JPG,20,281
../images/DG_Split_jpg/pansharp_27018.JPG,14,423
../images/DG_Split_jpg/pansharp_11060.JPG,47,348
../images/DG_Split_jpg/pansharp_20371.JPG,26,410
../images/DG_Split_jpg/pansharp_3414.JPG,47,321
../images/DG_Split_jpg/pansharp_24512.JPG,16,281
../images/DG_Split_jpg/pansharp_8243.JPG,42,19
